295	296	1722	2238	2333
296	297	1616	1975	2422
297	298	1405	1937	2385
298	299	1606	1794	2437
299	300	1534	1797	2580
300	301	1409	2177	2613
301	302	1620	2027	2271
302	303	1454	1951	2423
303	304	1633	1978	2449
305	310	1423	2145	2255
305	306	1478	2140	2525
306	307	1359	2104	2287
307	308	1654	1900	2487
308	309	1446	1796	2471
309	310	1464	1944	2620
311	321	1372	1803	2520
311	312	1522	1968	2677
312	313	1402	2058	2634
313	314	1739	1890	2599
314	315	1472	2230	2387
315	316	1544	2039	2264
316	317	1714	2188	2401
317	318	1752	2034	2640
318	319	1392	1925	2482
319	320	1667	2116	2477
320	321	1471	1999	2338
322	365	1753	1860	2457
322	323	1496	2151	2508
323	324	1349	2007	2464
324	325	1594	2193	2619
325	326	1435	2013	2578
326	327	1678	2083	2485
327	328	1549	2160	2332
328	329	1427	1839	2355
329	330	1616	2079	2643
330	331	1592	1797	2573
331	332	1388	2033	2343
332	333	1587	1977	2380
333	334	1517	1954	2377
334	335	1389	1798	2411
335	336	1583	2187	2264
336	337	1522	1885	2584
337	338	1529	2079	2618
338	339	1780	1875	2289
339	340	1713	1914	2578
340	341	1662	1940	2567
341	342	1397	1947	2416
342	343	1376	2036	2512
343	344	1543	2083	2263
344	345	1532	2111	2383
345	346	1450	2198	2256
346	347	1351	2135	2589
347	348	1456	2124	2442
348	349	1414	1836	2346
349	350	1429	2194	2441
350	351	1367	1890	2318
351	352	1641	2113	2636
352	353	1365	1838	2656
353	354	1431	1865	2493
354	355	1615	2034	2475
355	356	1769	1870	2356
356	357	1609	1880	2514
357	358	1608	2180	2358
358	359	1710	2043	2452
359	360	1783	2162	2303
360	361	1533	1893	2593
361	362	1710	2215	2599
362	363	1740	2173	2498
363	364	1517	1899	2400
364	365	1756	1931	2642
366	408	1519	1919	2477
366	367	1655	2140	2309
367	368	1700	1815	2353
368	369	1430	2087	2245
369	370	1519	1989	2605
370	371	1658	1820	2528
371	372	1463	2019	2625
372	373	1533	2180	2623
373	374	1430	2220	2435
374	375	1681	2168	2686
375	376	1588	2114	2666
376	377	1558	2033	2462
377	378	1676	2195	2433
378	379	1755	2003	2372
379	380	1378	2057	2265
380	381	1626	1990	2531
381	382	1475	1793	2594
382	383	1733	1986	2310
383	384	1753	2071	2273
384	385	1346	1853	2667
385	386	1468	2075	2478
386	387	1360	2042	2319
387	388	1789	1965	2686
388	389	1545	2132	2657
389	390	1426	1822	2381
390	391	1465	2151	2688
391	392	1424	2190	2317
392	393	1462	2034	2259
393	394	1639	2176	2499
394	395	1388	2001	2547
395	396	1351	1813	2670
396	397	1446	2013	2673
397	398	1619	2004	2305
398	399	1660	2122	2509
399	400	1443	2230	2660
400	401	1599	1819	2368
401	402	1732	2015	2624
402	403	1451	1974	2589
403	404	1538	2076	2684
404	405	1687	2196	2497
405	406	1356	1945	2456
406	407	1782	2141	2402
407	408	1638	2210	2416
409	443	1735	2158	2459
409	410	1400	2026	2376
410	411	1688	2204	2295
411	412	1388	1944	2311
412	413	1702	1875	2318
413	414	1405	1946	2572
414	415	1412	2073	2400
415	416	1653	1828	2515
416	417	1586	2042	2455
417	418	1510	1823	2673
418	419	1629	2219	2250
419	420	1504	2154	2473
420	421	1542	2041	2655
421	422	1642	1937	2376
422	423	1440	2134	2474
423	424	1572	1949	2462
424	425	1724	2144	2390
425	426	1540	1836	2313
426	427	1362	1808	2317
427	428	1686	2062	2466
428	429	1701	2130	2541
429	430	1451	2123	2641
430	431	1392	2106	2325
431	432	1725	2021	2621
432	433	1693	2195	2287
433	434	1450	1858	2524
434	435	1420	2109	2413
435	436	1355	2050	2301
436	437	1698	2185	2436
437	438	1637	2106	2259
438	439	1416	2125	2289
439	440	1372	1807	2309
440	441	1621	1923	2614
441	442	1550	2235	2395
442	443	1534	1984	2431
444	452	1751	2102	2337
444	445	1459	2033	2453
445	446	1493	2240	2595
446	447	1760	1837	2330
447	448	1436	1924	2327
448	449	1603	2173	2668
449	450	1385	2157	2414
450	451	1693	2190	2330
451	452	1732	1811	2547
453	473	1590	1898	2513
453	454	1520	2063	2602
454	455	1678	2044	2311
455	456	1634	1907	2363
456	457	1358	2049	2490
457	458	1432	1888	2651
458	459	1383	1806	2448
459	460	1586	2095	2574
460	461	1418	2095	2253
461	462	1572	1852	2409
462	463	1485	1906	2308
463	464	1379	2108	2412
464	465	1720	1991	2298
465	466	1387	1919	2662
466	467	1650	2234	2407
467	468	1458	1813	2349
468	469	1767	1799	2362
469	470	1625	2210	2474
470	471	1704	2038	2331
471	472	1717	1797	2404
472	473	1549	2093	2356
474	488	1414	1868	2556
474	475	1567	2184	2664
475	476	1567	1871	2588
476	477	1503	2148	2514
477	478	1730	1962	2267
478	479	1548	1998	2300
479	480	1455	1991	2616
480	481	1784	2191	2481
481	482	1726	2225	2646
482	483	1758	1881	2606
483	484	1749	2233	2510
484	485	1733	1805	2279
485	486	1746	2052	2497
486	487	1734	2098	2632
487	488	1682	2175	2329
489	508	1564	2130	2532
489	490	1661	2058	2652
490	491	1711	2023	2347
491	492	1470	2087	2282
492	493	1524	2029	2557
493	494	1419	2025	2683
494	495	1370	2162	2351
495	496	1708	2115	2407
496	497	1578	2012	2312
497	498	1434	2205	2508
498	499	1633	1793	2247
499	500	1631	1896	2284
500	501	1694	2228	2645
501	502	1750	1974	2598
502	503	1685	2198	2682
503	504	1653	1891	2553
504	505	1649	2129	2438
505	506	1736	2113	2411
506	507	1360	1835	2562
507	508	1687	1952	2449
509	537	1415	2174	2242
509	510	1502	2016	2364
510	511	1369	1857	2402
511	512	1750	1879	2611
512	513	1478	1872	2275
513	514	1764	2032	2265
514	515	1549	1949	2374
515	516	1374	2237	2601
516	517	1511	2011	2426
517	518	1397	2051	2545
518	519	1595	1939	2418
519	520	1366	2053	2269
520	521	1539	1921	2470
521	522	1551	1922	2627
522	523	1689	1827	2428
523	524	1783	1909	2274
524	525	1587	1933	2264
525	526	1462	1915	2404
526	527	1386	2059	2565
527	528	1369	2100	2643
528	529	1495	1853	2453
529	530	1784	2073	2679
530	531	1487	2061	2592
531	532	1754	1910	2452
532	533	1566	2188	2457
533	534	1463	1854	2323
534	535	1757	1998	2361
535	536	1754	2069	2634
536	537	1674	1835	2372
538	540	1474	1824	2413
538	539	1777	1987	2626
539	540	1530	1935	2389
541	562	1440	2214	2445
541	542	1507	1930	2500
542	543	1425	2236	2391
543	544	1622	2003	2342
544	545	1666	2056	2658
545	546	1723	1882	2418
546	547	1389	2118	2649
547	548	1629	2061	2679
548	549	1601	1851	2442
549	550	1667	1845	2635
550	551	1689	1969	2569
551	552	1682	2222	2633
552	553	1401	2014	2671
553	554	1729	2044	2518
554	555	1542	1952	2423
555	556	1573	1887	2274
556	557	1558	1966	2584
557	558	1497	1956	2573
558	559	1525	1958	2513
559	560	1430	1864	2347
560	561	1514	1895	2591
561	562	1466	1859	2381
563	573	1725	1821	2619
563	564	1643	1827	2283
564	565	1647	1981	2294
565	566	1407	2223	2675
566	567	1755	2206	2248
567	568	1714	2008	2448
568	569	1696	1904	2619
569	570	1509	2158	2670
570	571	1787	1885	2558
571	572	1635	2221	2609
572	573	1590	2048	2593
574	621	1359	1899	2592
574	575	1626	2161	2360
575	576	1653	1963	2485
576	577	1762	1910	2388
577	578	1565	2119	2442
578	579	1452	1846	2500
579	580	1771	1979	2463
580	581	1415	2091	2561
581	582	1433	2236	2426
582	583	1439	2108	2639
583	584	1419	2070	2464
584	585	1421	1939	2334
585	586	1787	1972	2254
586	587	1453	1840	2558
587	588	1778	1893	2398
588	589	1537	2055	2290
589	590	1773	1839	2512
590	591	1505	1923	2588
591	592	1669	2167	2305
592	593	1731	1917	2262
593	594	1380	1993	2365
594	595	1646	1830	2607
595	596	1752	2128	2433
596	597	1661	1966	2312
597	598	1554	2209	2560
598	599	1692	2103	2681
599	600	1617	1988	2257
600	601	1611	1958	2575
601	602	1381	1935	2633
602	603	1365	2225	2261
603	604	1668	1948	2543
604	605	1546	1921	2345
605	606	1634	1803	2492
606	607	1346	1978	2454
607	608	1642	1853	2285
608	609	1472	2229	2646
609	610	1630	1988	2496
610	611	1475	2088	2607
611	612	1715	1847	2556
612	613	1756	2051	2617
613	614	1649	2239	2472
614	615	1645	2026	2275
615	616	1785	1934	2379
616	617	1554	1802	2678
617	618	1488	2050	2529
618	619	1644	1979	2596
619	620	1555	2021	2560
620	621	1650	2080	2371
622	650	1597	2006	2251
622	623	1439	1872	2685
623	624	1687	2066	2478
624	625	1459	2064	2267
625	626	1345	1984	2375
626	627	1437	2155	2574
627	628	1378	2105	2591
628	629	1694	1832	2340
629	630	1374	2108	2653
630	631	1445	1922	2571
631	632	1570	1980	2614
632	633	1612	2127	2373
633	634	1454	2087	2588
634	635	1509	2014	2424
635	636	1669	1938	2268
636	637	1605	2181	2481
637	638	1510	1898	2370
638	639	1749	1863	2351
639	640	1575	1862	2552
640	641	1496	2090	2564
641	642	1763	2172	2630
642	643	1398	2147	2331
643	644	1691	2074	2253
644	645	1585	2140	2537
645	646	1604	2183	2591
646	647	1563	2104	2488
647	648	1705	1860	2499
648	649	1574	1800	2252
649	650	1689	1982	2594
651	693	1565	2002	2392
651	652	1537	1910	2412
652	653	1672	1905	2515
653	654	1594	2121	2362
654	655	1670	1884	2520
655	656	1670	1870	2675
656	657	1393	1943	2242
657	658	1733	2094	2463
658	659	1396	2037	2322
659	660	1474	1981	2421
660	661	1753	1874	2551
661	662	1707	2046	2552
662	663	1621	2120	2565
663	664	1479	1847	2281
664	665	1492	2238	2315
665	666	1707	2135	2320
666	667	1784	1837	2525
667	668	1555	1873	2504
668	669	1791	2059	2580
669	670	1429	2085	2246
670	671	1505	1834	2601
671	672	1513	2195	2482
672	673	1771	2062	2454
673	674	1577	1923	2375
674	675	1493	2137	2580
675	676	1557	1835	2339
676	677	1491	1955	2659
677	678	1605	2035	2375
678	679	1570	1996	2576
679	680	1667	2191	2434
680	681	1770	2072	2301
681	682	1578	1811	2648
682	683	1745	2169	2425
683	684	1501	1948	2647
684	685	1460	1809	2428
685	686	1361	2160	2326
686	687	1616	1949	2414
687	688	1669	1891	2664
688	689	1503	2009	2326
689	690	1359	2165	2507
690	691	1397	2179	2422
691	692	1607	1933	2648
692	693	1738	1942	2320
694	700	1375	1957	2290
694	695	1526	1856	2432
695	696	1458	1849	2470
696	697	1671	2214	2534
697	698	1609	2225	2273
698	699	1552	2212	2336
699	700	1410	2149	2579
701	725	1526	2031	2439
701	702	1744	2028	2405
702	703	1512	1967	2597
703	704	1513	2099	2265
704	705	1477	1914	2292
705	706	1684	2000	2403
706	707	1630	2204	2258
707	708	1472	2156	2286
708	709	1411	1940	2665
709	710	1452	1967	2581
710	711	1355	1805	2607
711	712	1502	1950	2269
712	713	1489	2015	2498
713	714	1611	1987	2406
714	715	1543	2030	2341
715	716	1487	2185	2586
716	717	1469	1895	2396
717	718	1594	1839	2523
718	719	1552	1954	2275
719	720	1551	1878	2250
720	721	1700	1816	2502
721	722	1391	1971	2266
722	723	1365	1946	2241
723	724	1379	1927	2644
724	725	1406	1930	2256
726	772	1640	2149	2339
726	727	1378	2038	2385
727	728	1736	1840	2510
728	729	1502	2226	2370
729	730	1788	1823	2674
730	731	1738	2167	2488
731	732	1513	2211	2563
732	733	1477	1953	2517
733	734	1672	2139	2476
734	735	1482	1940	2248
735	736	1504	2096	2521
736	737	1736	1920	2665
737	738	1354	2172	2601
738	739	1780	2153	2350
739	740	1781	1827	2635
740	741	1639	2101	2511
741	742	1673	2200	2613
742	743	1366	2121	2571
743	744	1562	2153	2476
744	745	1382	2107	2649
745	746	1622	2202	2441
746	747	1473	2208	2542
747	748	1460	1897	2284
748	749	1352	1826	2491
749	750	1400	2115	2523
750	751	1703	2052	2349
751	752	1551	1865	2585
752	753	1629	2071	2270
753	754	1608	2090	2524
754	755	1666	2060	2250
755	756	1514	2104	2487
756	757	1772	2045	2372
757	758	1461	1850	2596
758	759	1404	2193	2668
759	760	1481	2039	2550
760	761	1622	2094	2590
761	762	1705	1892	2270
762	763	1659	2150	2509
763	764	1540	2208	2305
764	765	1381	2147	2663
765	766	1747	1858	2532
766	767	1728	1856	2302
767	768	1448	2159	2480
768	769	1741	2169	2478
769	770	1369	1866	2662
770	771	1441	2008	2374
771	772	1481	1841	2606
773	794	1661	1918	2434
773	774	1610	1907	2525
774	775	1779	1867	2258
775	776	1345	1892	2424
776	777	1451	2084	2640
777	778	1416	2206	2472
778	779	1372	2216	2335
779	780	1743	1804	2537
780	781	1595	2128	2475
781	782	1593	1821	2489
782	783	1542	1866	2349
783	784	1384	2161	2465
784	785	1744	2069	2280
785	786	1371	1895	2682
786	787	1578	1927	2368
787	788	1605	1804	2348
788	789	1727	2080	2410
789	790	1696	1810	2283
790	791	1607	1813	2615
791	792	1774	2007	2577
792	793	1547	1942	2490
793	794	1639	1990	2624
795	820	1591	1879	2314
795	796	1760	2097	2470
796	797	1569	1953	2604
797	798	1781	2029	2241
798	799	1395	2148	2388
799	800	1561	2048	2403
800	801	1665	1852	2477
801	802	1490	1998	2616
802	803	1588	2137	2488
803	804	1415	2121	2582
804	805	1620	2197	2341
805	806	1643	1817	2295
806	807	1466	1931	2276
807	808	1385	2203	2348
808	809	1396	2232	2346
809	810	1409	1970	2297
810	811	1758	2164	2676
811	812	1625	2074	2306
812	813	1393	2062	2459
813	814	1638	1976	2318
814	815	1501	2130	2384
815	816	1492	1808	2440
816	817	1597	2036	2278
817	818	1709	2186	2567
818	819	1646	1886	2473
819	820	1584	2112	2666
821	835	1779	2101	2514
821	822	1437	1911	2258
822	823	1585	2145	2562
823	824	1417	1937	2242
824	825	1550	1902	2291
825	826	1562	1982	2391
826	827	1516	1883	2369
827	828	1527	2127	2535
828	829	1627	1970	2252
829	830	1383	1928	2661
830	831	1686	2118	2547
831	832	1686	2077	2646
832	833	1740	1932	2688
833	834	1442	2141	2542
834	835	1385	2067	2251
836	878	1561	1920	2545
836	837	1697	1879	2586
837	838	1785	2217	2301
838	839	1676	2219	2321
839	840	1692	2171	2563
840	841	1490	2060	2450
841	842	1680	1825	2486
842	843	1660	1906	2596
843	844	1694	2236	2427
844	845	1482	1903	2445
845	846	1432	2146	2536
846	847	1738	2152	2246
847	848	1350	1968	2343
848	849	1712	2194	2573
849	850	1582	2215	2334
850	851	1581	2105	2575
851	852	1555	1977	2489
852	853	1613	1943	2634
853	854	1765	1876	2260
854	855	1554	1926	2600
855	856	1456	1959	2572
856	857	1743	2220	2323
857	858	1659	2203	2487
858	859	1417	1912	2531
859	860	1557	2148	2516
860	861	1567	1849	2529
861	862	1493	1891	2472
862	863	1371	2078	2681
863	864	1480	1902	2390
864	865	1721	2049	2527
865	866	1566	1889	2614
866	867	1633	2054	2266
867	868	1406	1841	2594
868	869	1482	1833	2670
869	870	1363	1945	2620
870	871	1539	1887	2327
871	872	1576	2223	2259
872	873	1671	1929	2587
873	874	1603	2110	2293
874	875	1469	1820	2520
875	876	1737	1967	2457
876	877	1421	2199	2568
877	878	1405	2207	2423
879	918	1390	2220	2486
879	880	1490	1954	2582
880	881	1537	2017	2603
881	882	1363	2065	2544
882	883	1427	2217	2515
883	884	1547	2032	2680
884	885	1573	1986	2272
885	886	1735	2021	2503
886	887	1775	1996	2289
887	888	1601	2002	2273
888	889	1371	2064	2292
889	890	1478	2186	2483
890	891	1774	1863	2552
891	892	1589	2045	2530
892	893	1522	1931	2367
893	894	1778	1926	2254
894	895	1427	1961	2295
895	896	1766	2066	2541
896	897	1396	1840	2335
897	898	1723	1862	2537
898	899	1439	1894	2366
899	900	1679	1924	2302
900	901	1715	2224	2585
901	902	1460	2111	2654
902	903	1579	1883	2536
903	904	1623	1867	2359
904	905	1656	1806	2443
905	906	1515	2240	2357
906	907	1394	1911	2579
907	908	1346	2181	2659
908	909	1433	2192	2268
909	910	1618	1861	2367
910	911	1457	1801	2613
911	912	1739	1855	2603
912	913	1556	1846	2549
913	914	1470	2098	2602
914	915	1446	2047	2604
915	916	1507	1864	2254
916	917	1556	1916	2385
917	918	1447	2013	2511
919	942	1670	1844	2564
919	920	1647	1819	2500
920	921	1773	2217	2444
921	922	1576	1955	2521
922	923	1673	2066	2341
923	924	1787	1960	2438
924	925	1380	1796	2383
925	926	1740	1995	2389
926	927	1748	2129	2371
927	928	1353	1903	2622
928	929	1723	2176	2506
929	930	1574	2189	2435
930	931	1348	1893	2432
931	932	1754	2164	2397
932	933	1763	2129	2354
933	934	1759	2172	2317
934	935	1663	2117	2324
935	936	1720	2175	2365
936	937	1598	2005	2482
937	938	1610	2238	2559
938	939	1548	1976	2612
939	940	1409	1927	2642
940	941	1450	1889	2433
941	942	1786	1821	2417
943	953	1715	2207	2556
943	944	1552	2231	2331
944	945	1441	1807	2466
945	946	1583	2015	2660
946	947	1655	1886	2430
947	948	1601	2019	2291
948	949	1499	1994	2650
949	950	1777	2201	2277
950	951	1593	2239	2499
951	952	1526	1878	2666
952	953	1767	2154	2299
954	976	1776	2024	2469
954	955	1771	2085	2572
955	956	1484	1962	2415
956	957	1541	1960	2548
957	958	1410	2075	2310
958	959	1747	1841	2369
959	960	1664	1795	2493
960	961	1461	1948	2467
961	962	1748	1855	2262
962	963	1553	2092	2324
963	964	1367	1855	2413
964	965	1375	2143	2553
965	966	1791	1915	2650
966	967	1731	2081	2608
967	968	1543	2020	2281
968	969	1602	1964	2503
969	970	1577	2041	2359
970	971	1646	2155	2688
971	972	1774	2030	2461
972	973	1447	2125	2555
973	974	1368	2209	2444
974	975	1370	1831	2539
975	976	1684	1941	2561
977	1014	1651	2040	2577
977	978	1583	2141	2280
978	979	1657	2001	2429
979	980	1347	1907	2597
980	981	1739	2163	2280
981	982	1355	2122	2463
982	983	1656	1798	2425
983	984	1612	1795	2406
984	985	1361	2090	2644
985	986	1411	1857	2440
986	987	1418	2235	2630
987	988	1570	2240	2624
988	989	1564	2231	2565
989	990	1580	2200	2633
990	991	1536	2199	2310
991	992	1677	2035	2297
992	993	1668	2009	2668
993	994	1352	1815	2660
994	995	1765	2064	2452
995	996	1553	1956	2564
996	997	1714	1884	2600
997	998	1681	2053	2468
998	999	1434	2137	2671
999	1000	1663	2123	2365
1000	1001	1761	1804	2680
1001	1002	1373	2221	2458
1002	1003	1348	2079	2558
1003	1004	1766	2011	2521
1004	1005	1441	2107	2533
1005	1006	1745	2103	2489
1006	1007	1662	2185	2364
1007	1008	1564	1900	2426
1008	1009	1422	2017	2398
1009	1010	1358	2124	2647
1010	1011	1431	1843	2313
1011	1012	1652	1833	2419
1012	1013	1525	2016	2677
1013	1014	1788	1880	2286
1015	1040	1710	2196	2244
1015	1016	1671	1882	2550
1016	1017	1769	1961	2683
1017	1018	1538	1934	2408
1018	1019	1606	1861	2430
1019	1020	1423	1897	2474
1020	1021	1577	2213	2584
1021	1022	1791	2226	2262
1022	1023	1757	1955	2505
1023	1024	1592	1877	2387
1024	1025	1500	1796	2360
1025	1026	1486	1947	2510
1026	1027	1572	1868	2512
1027	1028	1500	2041	2676
1028	1029	1777	2126	2340
1029	1030	1579	2096	2495
1030	1031	1458	2188	2534
1031	1032	1455	1829	2461
1032	1033	1485	1909	2249
1033	1034	1382	1871	2284
1034	1035	1508	2018	2271
1035	1036	1586	1999	2498
1036	1037	1373	2000	2574
1037	1038	1764	2112	2527
1038	1039	1720	1995	2415
1039	1040	1719	2068	2508
1041	1090	1368	1805	2608
1041	1042	1648	2136	2398
1042	1043	1539	1905	2603
1043	1044	1444	1818	2363
1044	1045	1745	1979	2415
1045	1046	1534	1799	2592
1046	1047	1763	1963	2248
1047	1048	1683	2026	2617
1048	1049	1725	1959	2453
1049	1050	1759	2192	2578
1050	1051	1463	2224	2628
1051	1052	1718	1966	2345
1052	1053	1535	1848	2504
1053	1054	1579	2093	2559
1054	1055	1498	2205	2409
1055	1056	1674	2162	2260
1056	1057	1473	2146	2641
1057	1058	1606	1857	2562
1058	1059	1658	1887	2369
1059	1060	1517	2205	2517
1060	1061	1440	2048	2357
1061	1062	1518	2147	2541
1062	1063	1476	2216	2303
1063	1064	1474	2010	2401
1064	1065	1495	1874	2557
1065	1066	1503	2059	2542
